40.485809177888754,98.64512452847262,79.41868248472211
67.64052570030911,44.51368856334542,41.39257612641693
36.24955437567229,8.38001820949078,49.56678306055796
79.85686660539876,50.26535202726461,94.80356347834908
60.22665577307973,69.08297384207278,86.21638001676754
57.36511595694381,17.311115295070202,61.07487854202156
11.772823400808807,73.68766508814937,37.52430164240677
14.681272393817867,53.16108625233501,0.43487255742373776
67.36070777972354,71.39102954516169,93.09632752543952
98.70231614825342,96.5654059398664,85.75209874128407
26.1980542296372,30.165893916244514,90.4914188460373
54.42790736674659,59.76001676215177,38.74791921124373
3.827146717790453,18.93875937570193,31.766371861709096
59.35176965448652,13.13710845782089,79.96439906535146
37.67951217647951,34.46508511274785,27.258300738420715
70.51163892193144,6.461590996326749,28.953073989985622
90.38768968342627,34.133764309467054,41.147524613546295
81.27184264600405,30.875460982104684,24.436399400937535
94.65881854614597,45.41665384006599,67.23560496467648
84.24767166405537,18.9814832181732,95.77766577097438
58.702271262970996,80.80969695304091,51.79735931385907
39.2428569121958,68.80766993122924,94.8642862034262
23.682874079199056,21.413842976972052,6.795569095104115
87.84463832713769,51.95961495706197,64.40829995515533
9.599923367352314,7.895107609211838,36.13379613551051
57.08176671449836,84.73551187061996,27.662108105912296
70.93092321636784,31.5646508187324,50.50149767611267
60.457780592970586,25.363332058039745,68.93343147931111
23.397578129215223,95.68474091647543,33.61160019418927
73.90385477437141,33.59957253190726,74.4726351065249
71.48097430871977,30.868938164085247,57.29755813447921
10.77780079265802,69.95804411546939,61.24948941828996
44.7167611312196,72.12655220841435,41.26280704921792
56.92855768491461,87.22925334479437,56.202439540782
77.4055492903684,84.59180754441464,97.00530399778515
63.00715532088358,43.74886188434443,72.28259611139197
34.63263744015779,98.66857997890077,1.6624410339043272
44.29725116307528,27.99521945950695,27.591083581136346
70.28801840873894,46.40971683987626,15.198117682597923
56.80201444193257,61.19533106863578,10.691115057367263
15.184759996171548,89.92521032392,26.666687181656645
62.85184592499773,57.25695390204867,2.479154575912468
73.10771056394336,79.88770251056103,90.92987231668222
63.62361794247321,87.77739910526702,44.49203288365724
80.68477748173764,84.10384845830046,70.21698195233158
74.43702506625544,34.052381252241624,44.084103269083386
73.30954329143026,35.022520520113254,70.30037644140288
97.86746110474967,75.56635241701832,3.3851348572158657
8.311072750853354,23.78469140682983,42.59957226716662
84.20561206109389,37.168690085074104,44.54350081842116
25.076565126283647,81.18432849156531,85.5950864120329
69.30506809408001,55.837971945793505,11.623126949593832
17.26800635825554,4.409298057157951,6.9053614385156115
23.040327261794335,41.38096256058497,31.50119666524094
39.749108693672895,53.14952345518319,20.602134163926145
99.98486758323077,20.54194696554894,12.919038218373057
64.32944941758315,11.903768787638924,75.85080396991908
48.70940368824546,27.87143399159423,66.57105277672282
37.83244100693059,46.23600454353719,31.003453829224682
84.60743070191316,88.40003920009917,92.08924628608308
27.73662278055078,46.37376064102972,32.05170767175598
73.20851925378953,64.68589373350385,74.96298441782804
25.86526738940106,3.794544431116509,30.668535710559375
91.56846007869748,74.49460459417166,11.143649190940385
33.76095224855512,14.78432175571317,88.55397763851305
74.82515216196684,30.8579079205506,76.63075471551753
39.703308373928934,78.81125067892116,3.908012791005755
43.40243888440113,72.19536403984567,60.842533186445436
4.452622362587344,92.59045071361166,86.1805024680448
66.2740255009743,42.72564410802067,83.65848497070262
15.113472143675445,80.16280527667105,90.7948613966848
76.44642820222803,94.82134219051103,14.877944961403555
58.878668064874205,63.653651325869,24.794969220293538
47.4353832360052,74.13469330257841,32.36152065132497
94.44276693359463,97.25352425424423,93.88310736545859
4.706891790341561,22.801239619168502,38.02736284140802
54.016868951593175,10.17646630406448,49.93106610383335
89.37471890718008,22.01962348121952,81.75953859991563
14.7214242261271,68.11880704691742,28.171021223840743
53.836789002405716,89.12350941817182,1.9178535065202729
47.22432775140361,5.120221784185142,33.6318601023929
75.05065445642217,15.520968477217579,55.71936089160716
35.830542265005086,41.76044162707551,53.37423826881581
88.36118030785445,87.48519597030854,29.89154062371743
84.50728731100416,6.193756612475165,12.812142565026651
96.99884472821108,92.08692047387981,0.35332708773965216
21.866172648814207,23.516355077162242,61.96940567290239
86.25692499339544,19.4593549032304,17.987246821167435
76.84666408985652,56.92038989131885,14.264510468280134
35.282653654649984,52.510970260398814,43.23913306239835
21.10797381434847,38.922333735160834,15.855555546708954
95.33760973536609,77.84741828074965,42.66580763884802
36.369606010095076,2.604218257970259,92.1416165271922
30.325736744013764,79.027822396423,23.78433390249689
16.65282609691101,94.04187850153419,16.20542510638482
29.967595790337043,37.632588752679354,31.433933845617112
71.55283435715826,74.81353652134221,11.074364851475638
84.62539996307163,33.32275719489651,19.354687227884714
45.64184950635973,85.87009383445083,55.65414726157787
1.8325247293465297,62.05781747841981,20.724140218034137
